"isced97","age","geo","time","value"
"ED3_4","Y15-19","CZ",2012,13.4
"ED3_4","Y15-19","DE",2012,13.9
"ED3_4","Y15-19","DK",2012,7.1
"ED3_4","Y15-19","EE",2012,14.5
"ED3_4","Y15-19","EL",2012,25.4
"ED3_4","Y15-19","ES",2012,23.9
"ED3_4","Y15-19","EU27",2012,24.1
"ED3_4","Y15-19","EU28",2012,24.2
"ED3_4","Y15-19","FI",2012,9.2
"ED3_4","Y15-19","FR",2012,27.3
"ED3_4","Y15-19","HR",2012,27.8
"ED3_4","Y15-19","HU",2012,14.3
"ED3_4","Y15-19","IE",2012,24.6
"ED3_4","Y15-19","IT",2012,14.9
"ED3_4","Y15-19","LT",2012,12.8
"ED3_4","Y15-19","LU",2012,8.2
"ED3_4","Y15-19","LV",2012,14.2
"ED3_4","Y15-19","MT",2012,47.2
"ED3_4","Y15-19","NL",2012,20.9
"ED3_4","Y15-19","PL",2012,13.5
"ED3_4","Y15-19","PT",2012,19.7
"ED3_4","Y15-19","RO",2012,12.3
"ED3_4","Y15-19","SE",2012,11.8
"ED3_4","Y15-19","SI",2012,21.7
"ED3_4","Y15-19","SK",2012,12.3
"ED3_4","Y15-19","UK",2012,68.9
"ED3_4","Y15-24","AT",2012,49.8
"ED3_4","Y15-24","BE",2012,41.9
"ED3_4","Y15-24","BG",2012,53.1
"ED3_4","Y15-24","CY",2012,40.7
"ED3_4","Y15-24","CZ",2012,51.4
"ED3_4","Y15-24","DE",2012,49.8
"ED3_4","Y15-24","DK",2012,35.5
"ED3_4","Y15-24","EE",2012,46.1
"ED3_4","Y15-24","EL",2012,49.4
"ED3_4","Y15-24","ES",2012,33.9
"ED3_4","Y15-24","EU27",2012,46.6
"ED3_4","Y15-24","EU28",2012,46.7
"ED3_4","Y15-24","FI",2012,46.4
"ED3_4","Y15-24","FR",2012,42.5
"ED3_4","Y15-24","HR",2012,58.8
"ED3_4","Y15-24","HU",2012,46.6
"ED3_4","Y15-24","IE",2012,43.5
"ED3_4","Y15-24","IT",2012,44
"ED3_4","Y15-24","LT",2012,45.2
"ED3_4","Y15-24","LU",2012,33.5
"ED3_4","Y15-24","LV",2012,46.8
"ED3_4","Y15-24","MT",2012,52.4
"ED3_4","Y15-24","NL",2012,41.7
"ED3_4","Y15-24","PL",2012,46.9
"ED3_4","Y15-24","PT",2012,36.5
"ED3_4","Y15-24","RO",2012,45.8
"ED3_4","Y15-24","SE",2012,43.7
"ED3_4","Y15-24","SI",2012,55.2
"ED3_4","Y15-24","SK",2012,47.6
"ED3_4","Y15-24","UK",2012,61
"ED3_4","Y15-29","AT",2012,56.3
"ED3_4","Y15-29","BE",2012,41.3
"ED3_4","Y15-29","BG",2012,54.4
"ED3_4","Y15-29","CY",2012,37
"ED3_4","Y15-29","CZ",2012,56
"ED3_4","Y15-29","DE",2012,54.2
"ED3_4","Y15-29","DK",2012,37.8
"ED3_4","Y15-29","EE",2012,46.2
"ED3_4","Y15-29","EL",2012,46.6
"ED3_4","Y15-29","ES",2012,30.1
"ED3_4","Y15-29","EU27",2012,46.9
"ED3_4","Y15-29","EU28",2012,47
"ED3_4","Y15-29","FI",2012,49.4
"ED3_4","Y15-29","FR",2012,42.1
"ED3_4","Y15-29","HR",2012,61.7
"ED3_4","Y15-29","HU",2012,50.4
"ED3_4","Y15-29","IE",2012,41.7
"ED3_4","Y15-29","IT",2012,46.7
"ED3_4","Y15-29","LT",2012,44.3
"ED3_4","Y15-29","LU",2012,34.6
"ED3_4","Y15-29","LV",2012,46.8
"ED3_4","Y15-29","MT",2012,45.5
"ED3_4","Y15-29","NL",2012,42
"ED3_4","Y15-29","PL",2012,48.9
"ED3_4","Y15-29","PT",2012,34.8
"ED3_4","Y15-29","RO",2012,48.5
"ED3_4","Y15-29","SE",2012,45.2
"ED3_4","Y15-29","SI",2012,58.3
"ED3_4","Y15-29","SK",2012,53.8
"ED3_4","Y15-29","UK",2012,53.1
"ED3_4","Y20-24","AT",2012,80.5
"ED3_4","Y20-24","BE",2012,57.9
"ED3_4","Y20-24","BG",2012,78.7
"ED3_4","Y20-24","CY",2012,58.3
"ED3_4","Y20-24","CZ",2012,81.3
"ED3_4","Y20-24","DE",2012,68.8
"ED3_4","Y20-24","DK",2012,64.7
"ED3_4","Y20-24","EE",2012,68.3
"ED3_4","Y20-24","EL",2012,74.1
"ED3_4","Y20-24","ES",2012,41.1
"ED3_4","Y20-24","EU27",2012,64.6
"ED3_4","Y20-24","EU28",2012,64.8
"ED3_4","Y20-24","FI",2012,82.1
"ED3_4","Y20-24","FR",2012,57.6
"ED3_4","Y20-24","HR",2012,89
"ED3_4","Y20-24","HU",2012,75.1
"ED3_4","Y20-24","IE",2012,62.6
"ED3_4","Y20-24","IT",2012,70.9
"ED3_4","Y20-24","LT",2012,74.9
"ED3_4","Y20-24","LU",2012,59.4
"ED3_4","Y20-24","LV",2012,71.2
"ED3_4","Y20-24","MT",2012,57
"ED3_4","Y20-24","NL",2012,61.7
"ED3_4","Y20-24","PL",2012,75.4
"ED3_4","Y20-24","PT",2012,52.1
"ED3_4","Y20-24","RO",2012,70.3
"ED3_4","Y20-24","SE",2012,71.7
"ED3_4","Y20-24","SI",2012,82.2
"ED3_4","Y20-24","SK",2012,77.2
"ED3_4","Y20-24","UK",2012,55.6
"ED3_4","Y20-29","AT",2012,74.1
"ED3_4","Y20-29","BE",2012,48.9
"ED3_4","Y20-29","BG",2012,67.4
"ED3_4","Y20-29","CY",2012,43.3
"ED3_4","Y20-29","CZ",2012,72.2
"ED3_4","Y20-29","DE",2012,64.7
"ED3_4","Y20-29","DK",2012,54.8
"ED3_4","Y20-29","EE",2012,57.1
"ED3_4","Y20-29","EL",2012,56.1
"ED3_4","Y20-29","ES",2012,32.1
"ED3_4","Y20-29","EU27",2012,55.7
"ED3_4","Y20-29","EU28",2012,55.9
"ED3_4","Y20-29","FI",2012,68.3
"ED3_4","Y20-29","FR",2012,49.4
"ED3_4","Y20-29","HR",2012,79.6
"ED3_4","Y20-29","HU",2012,65.8
"ED3_4","Y20-29","IE",2012,49.5
"ED3_4","Y20-29","IT",2012,60.8
"ED3_4","Y20-29","LT",2012,60
"ED3_4","Y20-29","LU",2012,47
"ED3_4","Y20-29","LV",2012,58.9
"ED3_4","Y20-29","MT",2012,44.8
"ED3_4","Y20-29","NL",2012,52.3
"ED3_4","Y20-29","PL",2012,63
"ED3_4","Y20-29","PT",2012,41.3
"ED3_4","Y20-29","RO",2012,61.4
"ED3_4","Y20-29","SE",2012,60.5
"ED3_4","Y20-29","SI",2012,72.2
"ED3_4","Y20-29","SK",2012,70.3
"ED3_4","Y20-29","UK",2012,47.9
"ED3_4","Y25-29","AT",2012,68.1
"ED3_4","Y25-29","BE",2012,40
"ED3_4","Y25-29","BG",2012,56.6
"ED3_4","Y25-29","CY",2012,31.7
"ED3_4","Y25-29","CZ",2012,63.7
"ED3_4","Y25-29","DE",2012,60.7
"ED3_4","Y25-29","DK",2012,43.2
"ED3_4","Y25-29","EE",2012,46.4
"ED3_4","Y25-29","EL",2012,42.2
"ED3_4","Y25-29","ES",2012,24.8
"ED3_4","Y25-29","EU27",2012,47.4
"ED3_4","Y25-29","EU28",2012,47.5
"ED3_4","Y25-29","FI",2012,55
"ED3_4","Y25-29","FR",2012,41.3
"ED3_4","Y25-29","HR",2012,68.5
"ED3_4","Y25-29","HU",2012,57
"ED3_4","Y25-29","IE",2012,38.7
"ED3_4","Y25-29","IT",2012,51.4
"ED3_4","Y25-29","LT",2012,42.3
"ED3_4","Y25-29","LU",2012,36.6
"ED3_4","Y25-29","LV",2012,46.7
"ED3_4","Y25-29","MT",2012,33
"ED3_4","Y25-29","NL",2012,42.7
"ED3_4","Y25-29","PL",2012,52.2
"ED3_4","Y25-29","PT",2012,31.9
"ED3_4","Y25-29","RO",2012,52.9
"ED3_4","Y25-29","SE",2012,48.3
"ED3_4","Y25-29","SI",2012,63.3
"ED3_4","Y25-29","SK",2012,64
"ED3_4","Y25-29","UK",2012,40.6
"ED5_6","Y15-19","AT",2012,NA
"ED5_6","Y15-19","BE",2012,NA
"ED5_6","Y15-19","BG",2012,NA
"ED5_6","Y15-19","CY",2012,NA
"ED5_6","Y15-19","CZ",2012,NA
"ED5_6","Y15-19","DE",2012,0.2
"ED5_6","Y15-19","DK",2012,NA
"ED5_6","Y15-19","EE",2012,NA
"ED5_6","Y15-19","EL",2012,NA
"ED5_6","Y15-19","ES",2012,0.4
"ED5_6","Y15-19","EU27",2012,0.7
"ED5_6","Y15-19","EU28",2012,0.7
"ED5_6","Y15-19","FR",2012,2.3
"ED5_6","Y15-19","HR",2012,NA
"ED5_6","Y15-19","HU",2012,NA
"ED5_6","Y15-19","IE",2012,NA
"ED5_6","Y15-19","IT",2012,NA
"ED5_6","Y15-19","LT",2012,NA
"ED5_6","Y15-19","LU",2012,NA
"ED5_6","Y15-19","LV",2012,NA
"ED5_6","Y15-19","MT",2012,NA
"ED5_6","Y15-19","NL",2012,1
"ED5_6","Y15-19","PT",2012,NA
"ED5_6","Y15-19","SE",2012,NA
"ED5_6","Y15-19","SI",2012,NA
"ED5_6","Y15-19","SK",2012,NA
"ED5_6","Y15-19","UK",2012,1.8
"ED5_6","Y15-24","AT",2012,3.2
"ED5_6","Y15-24","BE",2012,13.1
"ED5_6","Y15-24","BG",2012,4
"ED5_6","Y15-24","CY",2012,16
"ED5_6","Y15-24","CZ",2012,5.4
"ED5_6","Y15-24","DE",2012,4.5
"ED5_6","Y15-24","DK",2012,3.6
"ED5_6","Y15-24","EE",2012,7.6
"ED5_6","Y15-24","EL",2012,5.6
"ED5_6","Y15-24","ES",2012,12.7
"ED5_6","Y15-24","EU27",2012,8.9
"ED5_6","Y15-24","EU28",2012,8.9
"ED5_6","Y15-24","FI",2012,2.1
"ED5_6","Y15-24","FR",2012,14.6
"ED5_6","Y15-24","HR",2012,2.9
"ED5_6","Y15-24","HU",2012,4.5
"ED5_6","Y15-24","IE",2012,12.4
"ED5_6","Y15-24","IT",2012,3.5
"ED5_6","Y15-24","LT",2012,7.5
"ED5_6","Y15-24","LU",2012,6
"ED5_6","Y15-24","LV",2012,7.4
"ED5_6","Y15-24","MT",2012,8.9
"ED5_6","Y15-24","NL",2012,9.3
"ED5_6","Y15-24","PL",2012,7.8
"ED5_6","Y15-24","PT",2012,8
"ED5_6","Y15-24","RO",2012,5.3
"ED5_6","Y15-24","SE",2012,7.9
"ED5_6","Y15-24","SI",2012,4.4
"ED5_6","Y15-24","SK",2012,8.4
"ED5_6","Y15-24","UK",2012,16.3
"ED5_6","Y15-29","AT",2012,9.1
"ED5_6","Y15-29","BE",2012,23.1
"ED5_6","Y15-29","BG",2012,12.9
"ED5_6","Y15-29","CY",2012,32.9
"ED5_6","Y15-29","CZ",2012,14.8
"ED5_6","Y15-29","DE",2012,13.2
"ED5_6","Y15-29","DK",2012,13.6
"ED5_6","Y15-29","EE",2012,20.2
"ED5_6","Y15-29","EL",2012,18.3
"ED5_6","Y15-29","ES",2012,23.3
"ED5_6","Y15-29","EU27",2012,18.6
"ED5_6","Y15-29","EU28",2012,18.5
"ED5_6","Y15-29","FI",2012,13.1
"ED5_6","Y15-29","FR",2012,23.9
"ED5_6","Y15-29","HR",2012,9.8
"ED5_6","Y15-29","HU",2012,14.1
"ED5_6","Y15-29","IE",2012,25.3
"ED5_6","Y15-29","IT",2012,10.5
"ED5_6","Y15-29","LT",2012,20
"ED5_6","Y15-29","LU",2012,22.4
"ED5_6","Y15-29","LV",2012,19.3
"ED5_6","Y15-29","MT",2012,15.7
"ED5_6","Y15-29","NL",2012,19.6
"ED5_6","Y15-29","PL",2012,21
"ED5_6","Y15-29","PT",2012,16
"ED5_6","Y15-29","RO",2012,12.8
"ED5_6","Y15-29","SE",2012,18.1
"ED5_6","Y15-29","SI",2012,14.6
"ED5_6","Y15-29","SK",2012,16.6
"ED5_6","Y15-29","UK",2012,26.7
"ED5_6","Y20-24","AT",2012,6.1
"ED5_6","Y20-24","BE",2012,25
"ED5_6","Y20-24","BG",2012,7
"ED5_6","Y20-24","CY",2012,29.5
"ED5_6","Y20-24","CZ",2012,9.6
"ED5_6","Y20-24","DE",2012,6.8
"ED5_6","Y20-24","DK",2012,7.3
"ED5_6","Y20-24","EE",2012,13
"ED5_6","Y20-24","EL",2012,11.2
"ED5_6","Y20-24","ES",2012,21.7
"ED5_6","Y20-24","EU27",2012,15.5
"ED5_6","Y20-24","EU28",2012,15.5
"ED5_6","Y20-24","FI",2012,4.2
"ED5_6","Y20-24","FR",2012,26.9
"ED5_6","Y20-24","HR",2012,5.7
"ED5_6","Y20-24","HU",2012,8.4
"ED5_6","Y20-24","IE",2012,24.6
"ED5_6","Y20-24","IT",2012,6.7
"ED5_6","Y20-24","LT",2012,14.3
"ED5_6","Y20-24","LU",2012,12.1
"ED5_6","Y20-24","LV",2012,12.9
"ED5_6","Y20-24","MT",2012,16.6
"ED5_6","Y20-24","NL",2012,17.3
"ED5_6","Y20-24","PL",2012,14.4
"ED5_6","Y20-24","PT",2012,15.3
"ED5_6","Y20-24","RO",2012,9.2
"ED5_6","Y20-24","SE",2012,14.7
"ED5_6","Y20-24","SI",2012,7.9
"ED5_6","Y20-24","SK",2012,15.4
"ED5_6","Y20-24","UK",2012,26.1
"ED5_6","Y20-29","AT",2012,13.1
"ED5_6","Y20-29","BE",2012,33.5
"ED5_6","Y20-29","BG",2012,17.6
"ED5_6","Y20-29","CY",2012,45.1
"ED5_6","Y20-29","CZ",2012,20.4
"ED5_6","Y20-29","DE",2012,16.6
"ED5_6","Y20-29","DK",2012,21.1
"ED5_6","Y20-29","EE",2012,27.1
"ED5_6","Y20-29","EL",2012,26.5
"ED5_6","Y20-29","ES",2012,30.8
"ED5_6","Y20-29","EU27",2012,25.5
"ED5_6","Y20-29","EU28",2012,25.4
"ED5_6","Y20-29","FI",2012,19.3
"ED5_6","Y20-29","FR",2012,34.6
"ED5_6","Y20-29","HR",2012,14.9
"ED5_6","Y20-29","HU",2012,20.1
"ED5_6","Y20-29","IE",2012,36.8
"ED5_6","Y20-29","IT",2012,15.1
"ED5_6","Y20-29","LT",2012,30
"ED5_6","Y20-29","LU",2012,32.8
"ED5_6","Y20-29","LV",2012,26.5
"ED5_6","Y20-29","MT",2012,22.4
"ED5_6","Y20-29","NL",2012,28.7
"ED5_6","Y20-29","PL",2012,29.4
"ED5_6","Y20-29","PT",2012,23
"ED5_6","Y20-29","RO",2012,17.4
"ED5_6","Y20-29","SE",2012,26.4
"ED5_6","Y20-29","SI",2012,20.2
"ED5_6","Y20-29","SK",2012,23.3
"ED5_6","Y20-29","UK",2012,34.8
"ED5_6","Y25-29","AT",2012,19.8
"ED5_6","Y25-29","BE",2012,42
"ED5_6","Y25-29","BG",2012,27.6
"ED5_6","Y25-29","CY",2012,57.1
"ED5_6","Y25-29","CZ",2012,30.3
"ED5_6","Y25-29","DE",2012,26.1
"ED5_6","Y25-29","DK",2012,37.4
"ED5_6","Y25-29","EE",2012,40.4
"ED5_6","Y25-29","EL",2012,38.2
"ED5_6","Y25-29","ES",2012,38.2
"ED5_6","Y25-29","EU27",2012,34.8
"ED5_6","Y25-29","EU28",2012,34.7
"ED5_6","Y25-29","FI",2012,33.7
"ED5_6","Y25-29","FR",2012,42.2
"ED5_6","Y25-29","HR",2012,25.6
"ED5_6","Y25-29","HU",2012,31
"ED5_6","Y25-29","IE",2012,46.9
"ED5_6","Y25-29","IT",2012,22.9
"ED5_6","Y25-29","LT",2012,48.5
"ED5_6","Y25-29","LU",2012,50.1
"ED5_6","Y25-29","LV",2012,40.1
"ED5_6","Y25-29","MT",2012,28
"ED5_6","Y25-29","NL",2012,40.5
"ED5_6","Y25-29","PL",2012,42.5
"ED5_6","Y25-29","PT",2012,29.7
"ED5_6","Y25-29","RO",2012,25.1
"ED5_6","Y25-29","SE",2012,39.3
"ED5_6","Y25-29","SI",2012,31.1
"ED5_6","Y25-29","SK",2012,30.4
"ED5_6","Y25-29","UK",2012,43
"ED0-2","Y15-19","AT",2013,84.5
"ED0-2","Y15-19","BE",2013,75.1
"ED0-2","Y15-19","BG",2013,82.6
"ED0-2","Y15-19","CY",2013,80.7
"ED0-2","Y15-19","CZ",2013,87.1
"ED0-2","Y15-19","DE",2013,83.6
"ED0-2","Y15-19","DK",2013,92.9
"ED0-2","Y15-19","EE",2013,88.8
"ED0-2","Y15-19","EL",2013,72.7
"ED0-2","Y15-19","ES",2013,75.2
"ED0-2","Y15-19","EU27",2013,74.8
"ED0-2","Y15-19","EU28",2013,74.8
"ED0-2","Y15-19","FI",2013,90.2
"ED0-2","Y15-19","FR",2013,69.1
"ED0-2","Y15-19","HR",2013,72.2
"ED0-2","Y15-19","HU",2013,84.8
"ED0-2","Y15-19","IE",2013,77.7
"ED0-2","Y15-19","IT",2013,85.6
"ED0-2","Y15-19","LT",2013,87.4
"ED0-2","Y15-19","LU",2013,92.7
"ED0-2","Y15-19","LV",2013,86.9
"ED0-2","Y15-19","MT",2013,51.8
"ED0-2","Y15-19","NL",2013,79.7
"ED0-2","Y15-19","PL",2013,86.9
"ED0-2","Y15-19","PT",2013,80.7
"ED0-2","Y15-19","RO",2013,87
"ED0-2","Y15-19","SE",2013,87.5
"ED0-2","Y15-19","SI",2013,78.6
"ED0-2","Y15-19","SK",2013,87.9
"ED0-2","Y15-19","UK",2013,28.7
"ED0-2","Y15-24","AT",2013,46.3
"ED0-2","Y15-24","BE",2013,44.5
"ED0-2","Y15-24","BG",2013,43
"ED0-2","Y15-24","CY",2013,43
"ED0-2","Y15-24","CZ",2013,42.7
"ED0-2","Y15-24","DE",2013,44.6
"ED0-2","Y15-24","DK",2013,60.6
"ED0-2","Y15-24","EE",2013,46.1
"ED0-2","Y15-24","EL",2013,44
"ED0-2","Y15-24","ES",2013,52.7
"ED0-2","Y15-24","EU27",2013,43.8
"ED0-2","Y15-24","EU28",2013,43.7
"ED0-2","Y15-24","FI",2013,50.7
"ED0-2","Y15-24","FR",2013,41.3
"ED0-2","Y15-24","HR",2013,39.4
"ED0-2","Y15-24","HU",2013,47.6
"ED0-2","Y15-24","IE",2013,45.5
"ED0-2","Y15-24","IT",2013,52.4
"ED0-2","Y15-24","LT",2013,45.7
"ED0-2","Y15-24","LU",2013,58.5
"ED0-2","Y15-24","LV",2013,44.3
"ED0-2","Y15-24","MT",2013,37.5
"ED0-2","Y15-24","NL",2013,50
"ED0-2","Y15-24","PL",2013,45.3
"ED0-2","Y15-24","PT",2013,54.3
"ED0-2","Y15-24","RO",2013,49.3
"ED0-2","Y15-24","SE",2013,47.3
"ED0-2","Y15-24","SI",2013,40.1
"ED0-2","Y15-24","SK",2013,44.4
"ED0-2","Y15-24","UK",2013,21.8
"ED0-2","Y15-29","AT",2013,33.6
"ED0-2","Y15-29","BE",2013,35.2
"ED0-2","Y15-29","BG",2013,32.8
"ED0-2","Y15-29","CY",2013,29.9
"ED0-2","Y15-29","CZ",2013,28.6
"ED0-2","Y15-29","DE",2013,31.9
"ED0-2","Y15-29","DK",2013,48.3
"ED0-2","Y15-29","EE",2013,32.8
"ED0-2","Y15-29","EL",2013,33.7
"ED0-2","Y15-29","ES",2013,46.4
"ED0-2","Y15-29","EU27",2013,33.9
"ED0-2","Y15-29","EU28",2013,33.9
"ED0-2","Y15-29","FI",2013,36.6
"ED0-2","Y15-29","FR",2013,32.3
"ED0-2","Y15-29","HR",2013,29
"ED0-2","Y15-29","HU",2013,35.2
"ED0-2","Y15-29","IE",2013,33.5
"ED0-2","Y15-29","IT",2013,42.5
"ED0-2","Y15-29","LT",2013,34.2
"ED0-2","Y15-29","LU",2013,42.1
"ED0-2","Y15-29","LV",2013,32.6
"ED0-2","Y15-29","MT",2013,35.9
"ED0-2","Y15-29","NL",2013,38.3
"ED0-2","Y15-29","PL",2013,30.2
"ED0-2","Y15-29","PT",2013,48.1
"ED0-2","Y15-29","RO",2013,38.4
"ED0-2","Y15-29","SE",2013,35.4
"ED0-2","Y15-29","SI",2013,27
"ED0-2","Y15-29","SK",2013,29.8
"ED0-2","Y15-29","UK",2013,20.1
"ED0-2","Y20-24","AT",2013,12.6
"ED0-2","Y20-24","BE",2013,16.9
"ED0-2","Y20-24","BG",2013,14
"ED0-2","Y20-24","CY",2013,10.5
"ED0-2","Y20-24","CZ",2013,9.1
"ED0-2","Y20-24","DE",2013,23.2
"ED0-2","Y20-24","DK",2013,28.2
"ED0-2","Y20-24","EE",2013,15.8
"ED0-2","Y20-24","EL",2013,13.5
"ED0-2","Y20-24","ES",2013,36.2
"ED0-2","Y20-24","EU27",2013,19.1
"ED0-2","Y20-24","EU28",2013,18.9
"ED0-2","Y20-24","FI",2013,14.1
"ED0-2","Y20-24","FR",2013,13.6
"ED0-2","Y20-24","HR",2013,5
"ED0-2","Y20-24","HU",2013,15.7
"ED0-2","Y20-24","IE",2013,10.6
"ED0-2","Y20-24","IT",2013,22.1
"ED0-2","Y20-24","LT",2013,10
"ED0-2","Y20-24","LU",2013,23.1
"ED0-2","Y20-24","LV",2013,14.3
"ED0-2","Y20-24","MT",2013,24.2
"ED0-2","Y20-24","NL",2013,21.8
"ED0-2","Y20-24","PL",2013,10.3
"ED0-2","Y20-24","PT",2013,30.1
"ED0-2","Y20-24","RO",2013,20.3
"ED0-2","Y20-24","SE",2013,13.8
"ED0-2","Y20-24","SI",2013,8.5
"ED0-2","Y20-24","SK",2013,8.8
"ED0-2","Y20-24","UK",2013,17.1
"ED0-2","Y20-29","AT",2013,11.8
"ED0-2","Y20-29","BE",2013,17.3
"ED0-2","Y20-29","BG",2013,15.4
"ED0-2","Y20-29","CY",2013,10.9
"ED0-2","Y20-29","CZ",2013,7.3
"ED0-2","Y20-29","DE",2013,18.1
"ED0-2","Y20-29","DK",2013,24.2
"ED0-2","Y20-29","EE",2013,13.7
"ED0-2","Y20-29","EL",2013,15.6
"ED0-2","Y20-29","ES",2013,36.8
"ED0-2","Y20-29","EU27",2013,18.3
"ED0-2","Y20-29","EU28",2013,18.2
"ED0-2","Y20-29","FI",2013,12.1
"ED0-2","Y20-29","FR",2013,14.1
"ED0-2","Y20-29","HR",2013,5
"ED0-2","Y20-29","HU",2013,14.7
"ED0-2","Y20-29","IE",2013,11.9
"ED0-2","Y20-29","IT",2013,23.5
"ED0-2","Y20-29","LT",2013,9.6
"ED0-2","Y20-29","LU",2013,18.1
"ED0-2","Y20-29","LV",2013,14
"ED0-2","Y20-29","MT",2013,28.9
"ED0-2","Y20-29","NL",2013,18.4
"ED0-2","Y20-29","PL",2013,7.9
"ED0-2","Y20-29","PT",2013,33.9
"ED0-2","Y20-29","RO",2013,21
"ED0-2","Y20-29","SE",2013,12.8
"ED0-2","Y20-29","SI",2013,7.1
"ED0-2","Y20-29","SK",2013,7.2
"ED0-2","Y20-29","UK",2013,17.3
"ED0-2","Y25-29","AT",2013,11
"ED0-2","Y25-29","BE",2013,17.7
"ED0-2","Y25-29","BG",2013,16.7
"ED0-2","Y25-29","CY",2013,11.1
"ED0-2","Y25-29","CZ",2013,5.7
"ED0-2","Y25-29","DE",2013,13.2
"ED0-2","Y25-29","DK",2013,19.5
"ED0-2","Y25-29","EE",2013,11.7
"ED0-2","Y25-29","EL",2013,17.2
"ED0-2","Y25-29","ES",2013,37.3
"ED0-2","Y25-29","EU27",2013,17.5
"ED0-2","Y25-29","EU28",2013,17.4
"ED0-2","Y25-29","FI",2013,10
"ED0-2","Y25-29","FR",2013,14.7
"ED0-2","Y25-29","HR",2013,5
"ED0-2","Y25-29","HU",2013,13.8
"ED0-2","Y25-29","IE",2013,12.9
"ED0-2","Y25-29","IT",2013,24.7
"ED0-2","Y25-29","LT",2013,9
"ED0-2","Y25-29","LU",2013,13.9
"ED0-2","Y25-29","LV",2013,13.7
"ED0-2","Y25-29","MT",2013,33.2
"ED0-2","Y25-29","NL",2013,14.9
"ED0-2","Y25-29","PL",2013,5.8
"ED0-2","Y25-29","PT",2013,37.3
"ED0-2","Y25-29","RO",2013,21.7
"ED0-2","Y25-29","SE",2013,11.8
"ED0-2","Y25-29","SI",2013,5.9
"ED0-2","Y25-29","SK",2013,5.8
"ED0-2","Y25-29","UK",2013,17.4
"ED3_4","Y15-19","AT",2013,15.5
"ED3_4","Y15-19","BE",2013,24.8
"ED3_4","Y15-19","BG",2013,17.4
"ED3_4","Y15-19","CY",2013,19.2
"ED3_4","Y15-19","CZ",2013,12.8
"ED3_4","Y15-19","DE",2013,16.1
"ED3_4","Y15-19","DK",2013,7.1
"ED3_4","Y15-19","EE",2013,11.2
"ED3_4","Y15-19","EL",2013,27.3
"ED3_4","Y15-19","ES",2013,24.6
"ED3_4","Y15-19","EU27",2013,24.9
"ED3_4","Y15-19","EU28",2013,24.9
"ED3_4","Y15-19","FI",2013,9.8
"ED3_4","Y15-19","FR",2013,30.5
"ED3_4","Y15-19","HR",2013,27.8
"ED3_4","Y15-19","HU",2013,15.2
"ED3_4","Y15-19","IE",2013,22.1
"ED3_4","Y15-19","IT",2013,14.4
"ED3_4","Y15-19","LT",2013,12.6
"ED3_4","Y15-19","LU",2013,7.3
"ED3_4","Y15-19","LV",2013,13.1
"ED3_4","Y15-19","MT",2013,48.2
"ED3_4","Y15-19","NL",2013,19.7
"ED3_4","Y15-19","PL",2013,13.1
"ED3_4","Y15-19","PT",2013,19.3
"ED3_4","Y15-19","RO",2013,13
"ED3_4","Y15-19","SE",2013,12.4
"ED3_4","Y15-19","SI",2013,21.4
"ED3_4","Y15-19","SK",2013,12.1
"ED3_4","Y15-19","UK",2013,69.6
"ED3_4","Y15-24","AT",2013,50.1
"ED3_4","Y15-24","BE",2013,42
"ED3_4","Y15-24","BG",2013,52.6
"ED3_4","Y15-24","CY",2013,39.1
"ED3_4","Y15-24","CZ",2013,51.2
"ED3_4","Y15-24","DE",2013,50.9
"ED3_4","Y15-24","DK",2013,35.5
"ED3_4","Y15-24","EE",2013,45.1
"ED3_4","Y15-24","EL",2013,50.2
"ED3_4","Y15-24","ES",2013,34.6
"ED3_4","Y15-24","EU27",2013,47
"ED3_4","Y15-24","EU28",2013,47.1
"ED3_4","Y15-24","FI",2013,46.9
"ED3_4","Y15-24","FR",2013,44
"ED3_4","Y15-24","HR",2013,57.2
"ED3_4","Y15-24","HU",2013,47.5
"ED3_4","Y15-24","IE",2013,41.8
"ED3_4","Y15-24","IT",2013,43.9
"ED3_4","Y15-24","LT",2013,46.2
"ED3_4","Y15-24","LU",2013,32.8
"ED3_4","Y15-24","LV",2013,47.5
"ED3_4","Y15-24","MT",2013,53.2
"ED3_4","Y15-24","NL",2013,40.8
"ED3_4","Y15-24","PL",2013,46.9
"ED3_4","Y15-24","PT",2013,36.7
"ED3_4","Y15-24","RO",2013,45.2
"ED3_4","Y15-24","SE",2013,43.8
"ED3_4","Y15-24","SI",2013,54.6
"ED3_4","Y15-24","SK",2013,47.5
"ED3_4","Y15-24","UK",2013,61.3
"ED3_4","Y15-29","AT",2013,55.9
"ED3_4","Y15-29","BE",2013,41.2
"ED3_4","Y15-29","BG",2013,53
"ED3_4","Y15-29","CY",2013,37.1
"ED3_4","Y15-29","CZ",2013,55.5
"ED3_4","Y15-29","DE",2013,54.5
"ED3_4","Y15-29","DK",2013,37.2
"ED3_4","Y15-29","EE",2013,45
"ED3_4","Y15-29","EL",2013,47.4
"ED3_4","Y15-29","ES",2013,30.2
"ED3_4","Y15-29","EU27",2013,47
"ED3_4","Y15-29","EU28",2013,47.1
"ED3_4","Y15-29","FI",2013,49.8
"ED3_4","Y15-29","FR",2013,43.1
"ED3_4","Y15-29","HR",2013,59.4
"ED3_4","Y15-29","HU",2013,50.8
"ED3_4","Y15-29","IE",2013,40.4
"ED3_4","Y15-29","IT",2013,46.8
